time_completed,prefix,gold_completion,gen_completion,too_short,z-score_original,z-score_unique,p-value_original,p-value_unique,wm_pred_original,wm_pred_unique,gen_length_original,gen_length_unique,num_green_original,num_green_unique,are_tokens_green
1743751630,Shattered 😊 mirror 😊 reflects 😊 dreams 😊 fading 😊 into 😊 broken 😊 emptiness 😊 of 😊 lost,,"
Real 😊 broken, not shattered.  Breaking breaks you, but breaking is used like a hammer or axe to break. Not shattered, shattered.",True,2.694079530401624,1.8,0.003529166024264043,0.03593031911292579,0,0,31,25,23,17,"{'50118': ['\n', 0, 1], '17105': ['Real', 1, 1], '17841': [' �', 1, 1], '27969': ['�', 1, 1], '3187': [' broken', 1, 1], '6': [',', 1, 3], '45': [' not', 0, 1], '17306': [' shattered', 1, 3], '4': ['.', 1, 3], '1437': [' ', 1, 1], '17252': [' Breaking', 1, 1], '6383': [' breaks', 0, 1], '47': [' you', 0, 1], '53': [' but', 0, 1], '3433': [' breaking', 1, 1], '16': [' is', 1, 1], '341': [' used', 1, 1], '101': [' like', 1, 1], '10': [' a', 0, 1], '13547': [' hammer', 1, 1], '50': [' or', 1, 1], '27729': [' axe', 1, 1], '7': [' to', 0, 1], '1108': [' break', 0, 1], '1491': [' Not', 1, 1]}"
1743751631,Lonely 😢 heartbeats 😢 echo 😢 memories 😢 drifting 😢 through 😢 silent 😢 corridors 😢 of 😢 forgotten,," dreams 😢

Like this: Like Loading...",True,0.30151134457776363,0.6324555320336759,0.3815123002764975,0.26354462843276905,0,0,11,10,6,6,"{'7416': [' dreams', 1, 1], '17841': [' �', 1, 1], '7258': ['�', 0, 1], '50118': ['\n', 0, 2], '13721': ['Like', 0, 1], '42': [' this', 1, 1], '35': [':', 1, 1], '2011': [' Like', 1, 1], '11414': [' Loading', 1, 1], '734': ['...', 0, 1]}"
1743751633,Burning 😎 sunsets 😎 ignite 😎 hopes 😎 dissolving 😎 into 😎 twilight 😎 whispers 😎 of 😎 unreal,," 😎 treasures 😎
caught this in the show last night!  Truly a magical song.
Same here!  No angelic choir or strings in this song!",True,1.6666666666666667,0.9622504486493763,0.0477903522728147,0.16796190657586785,0,0,36,27,23,16,"{'17841': [' �', 1, 2], '12736': ['�', 0, 2], '30981': [' treasures', 0, 1], '50118': ['\n', 0, 2], '438': ['c', 1, 1], '19906': ['aught', 0, 1], '42': [' this', 1, 2], '11': [' in', 1, 2], '5': [' the', 0, 1], '311': [' show', 1, 1], '94': [' last', 0, 1], '363': [' night', 0, 1], '328': ['!', 1, 3], '1437': [' ', 1, 2], '39003': [' Truly', 1, 1], '10': [' a', 0, 1], '13867': [' magical', 1, 1], '2214': [' song', 1, 2], '4': ['.', 1, 1], '42271': ['Same', 0, 1], '259': [' here', 1, 1], '440': [' No', 1, 1], '20285': [' angel', 1, 1], '636': ['ic', 0, 1], '18558': [' choir', 1, 1], '50': [' or', 1, 1], '22052': [' strings', 0, 1]}"
1743751635,Winding 😜 roads 😜 reveal 😜 secrets 😜 merging 😜 with 😜 misty 😜 echoes 😜 of 😜 ancient,," craters 😜 ☆ white sands 😜 area ☆ house ☆ sea ☆ desert ☆ hot wind ☆ mysterious🎵 everyone☆ everyone
You would have to be blind to miss the white sands...
I was there this summer 😘
And you'd still see them on google maps...",True,-1.61245154965971,-1.3416407864998738,0.9465681425033102,0.9101437525605001,0,0,65,45,26,18,"{'3977': [' cr', 1, 1], '11837': ['aters', 0, 1], '17841': [' �', 1, 3], '48': ['�', 0, 2], '42699': [' �', 1, 6], '27819': ['�', 0, 6], '1104': [' white', 0, 2], '26200': [' sands', 1, 2], '443': [' area', 1, 1], '790': [' house', 0, 1], '3342': [' sea', 1, 1], '10348': [' desert', 0, 1], '2131': [' hot', 1, 1], '2508': [' wind', 0, 1], '12754': [' mysterious', 1, 1], '6569': ['�', 1, 1], '12736': ['�', 0, 1], '8906': ['�', 1, 1], '961': [' everyone', 0, 2], '45898': ['☆', 0, 1], '50118': ['\n', 0, 3], '1185': ['You', 1, 1], '74': [' would', 0, 1], '33': [' have', 0, 1], '7': [' to', 0, 2], '28': [' be', 0, 1], '7709': [' blind', 0, 1], '2649': [' miss', 1, 1], '5': [' the', 0, 1], '734': ['...', 0, 2], '100': ['I', 1, 1], '21': [' was', 1, 1], '89': [' there', 0, 1], '42': [' this', 1, 1], '1035': [' summer', 0, 1], '711': ['�', 0, 1], '2409': ['And', 1, 1], '47': [' you', 0, 1], '1017': [""'d"", 0, 1], '202': [' still', 1, 1], '192': [' see', 0, 1], '106': [' them', 1, 1], '15': [' on', 0, 1], '39121': [' google', 0, 1], '12879': [' maps', 0, 1]}"
1743751639,Flickering 🤩 neon 🤩 lights 🤩 awaken 🤩 desires 🤩 lost 🤩 amid 🤩 endless 🤩 urban 🤩 dreams,," 🤩 living 🤩 getting lost 🤩 fears 🤩,

Waking,

Sleeping,

Waking up

In a cloud of our own perception of reality,

The Man in the Moon soars,

The Moon above,

Sugar singing sweet

Every cell unencumbered,

Adrift from memory.

The Man in the Moon

O Beautiful Moon!

(Krishnamurti)

So true. It’s as if we were thrown into our own time and space. We have an instant exposure to what life is actually like here and on the other side of the universe.",True,-2.482817665807104,-0.9761870601839528,0.9934826105791137,0.8355141127946877,0,0,146,85,58,38,"{'8103': [' �', 0, 4], '10470': ['�', 0, 4], '15375': ['�', 1, 4], '1207': [' living', 0, 1], '562': [' getting', 1, 1], '685': [' lost', 0, 1], '4606': [' fears', 0, 1], '6': [',', 1, 7], '50118': ['\n', 0, 26], '771': ['W', 1, 2], '7520': ['aking', 1, 2], '104': ['S', 1, 2], '459': ['le', 1, 1], '24320': ['eping', 0, 1], '62': [' up', 0, 1], '1121': ['In', 1, 1], '10': [' a', 0, 1], '3613': [' cloud', 0, 1], '9': [' of', 1, 3], '84': [' our', 0, 2], '308': [' own', 1, 2], '10518': [' perception', 1, 1], '2015': [' reality', 0, 1], '133': ['The', 0, 3], '1554': [' Man', 1, 2], '11': [' in', 1, 2], '5': [' the', 0, 4], '5648': [' Moon', 0, 4], '98': [' so', 0, 1], '2726': ['ars', 1, 1], '1065': [' above', 1, 1], '20115': ['ugar', 1, 1], '6970': [' singing', 0, 1], '4045': [' sweet', 0, 1], '7682': ['Every', 0, 1], '3551': [' cell', 0, 1], '542': [' un', 0, 1], '14210': ['enc', 0, 1], '40501': ['umbered', 0, 1], '9167': ['Ad', 1, 1], '23203': ['rift', 0, 1], '31': [' from', 1, 1], '3783': [' memory', 1, 1], '4': ['.', 1, 4], '673': ['O', 0, 1], '20081': [' Beautiful', 0, 1], '328': ['!', 1, 1], '1640': ['(', 0, 1], '530': ['K', 1, 1], '14884': ['rish', 0, 1], '8697': ['nam', 0, 1], '7363': ['urt', 0, 1], '118': ['i', 0, 1], '43': [')', 1, 1], '2847': ['So', 0, 1], '1528': [' true', 0, 1], '85': [' It', 1, 1], '17': ['�', 1, 1], '27': ['�', 0, 1], '29': ['s', 0, 1], '25': [' as', 0, 1], '114': [' if', 1, 1], '52': [' we', 0, 1], '58': [' were', 1, 1], '5629': [' thrown', 0, 1], '88': [' into', 1, 1], '86': [' time', 1, 1], '8': [' and', 0, 2], '980': [' space', 0, 1], '166': [' We', 1, 1], '33': [' have', 0, 1], '41': [' an', 0, 1], '10062': [' instant', 0, 1], '4895': [' exposure', 0, 1], '7': [' to', 0, 1], '99': [' what', 1, 1], '301': [' life', 1, 1], '16': [' is', 1, 1], '888': [' actually', 0, 1], '101': [' like', 1, 1], '259': [' here', 1, 1], '15': [' on', 0, 1], '97': [' other', 1, 1], '526': [' side', 1, 1], '9468': [' universe', 1, 1]}"
1743751642,Distant 🤔 thunder 🤔 murmurs 🤔 warnings 🤔 over 🤔 landscapes 🤔 shrouded 🤔 in 🤔 eerie 🤔 silence,," 🤔 but also shades of 🤔 distant 🤔 thunder 🤔
Crazy Weather When You Need It Most – Dry cold air. Light fog. There's no long rainbow, but there's a distant lightning flash. Out of the rain comes a wind that's the perfect cure for any dry, cold, barren feeling. This could be a sunny, dry day, but if it's below 30 degrees, this will do the trick.",True,-1.762817881041723,-1.016001016001524,0.961034394693719,0.8451855486346835,0,0,93,62,38,27,"{'8103': [' �', 0, 4], '10470': ['�', 0, 4], '10674': ['�', 0, 4], '53': [' but', 0, 3], '67': [' also', 1, 1], '16578': [' shades', 1, 1], '9': [' of', 1, 2], '13258': [' distant', 0, 2], '4775': [' thunder', 0, 1], '50118': ['\n', 0, 1], '347': ['C', 1, 1], '36616': ['razy', 0, 1], '5842': [' Weather', 0, 1], '520': [' When', 0, 1], '370': [' You', 0, 1], '10145': [' Need', 0, 1], '85': [' It', 1, 1], '1993': [' Most', 0, 1], '126': [' –', 1, 1], '19550': [' Dry', 1, 1], '2569': [' cold', 1, 2], '935': [' air', 1, 1], '4': ['.', 1, 5], '5737': [' Light', 0, 1], '11048': [' fog', 0, 1], '345': [' There', 0, 1], '18': [""'s"", 0, 4], '117': [' no', 0, 1], '251': [' long', 0, 1], '20927': [' rainbow', 0, 1], '6': [',', 1, 6], '89': [' there', 0, 1], '10': [' a', 0, 3], '14489': [' lightning', 0, 1], '7462': [' flash', 1, 1], '2548': [' Out', 1, 1], '5': [' the', 0, 3], '1895': [' rain', 1, 1], '606': [' comes', 0, 1], '2508': [' wind', 0, 1], '14': [' that', 0, 1], '1969': [' perfect', 1, 1], '13306': [' cure', 1, 1], '13': [' for', 0, 1], '143': [' any', 1, 1], '3841': [' dry', 0, 2], '36175': [' barren', 0, 1], '2157': [' feeling', 1, 1], '152': [' This', 1, 1], '115': [' could', 1, 1], '28': [' be', 0, 1], '5419': [' sunny', 1, 1], '183': [' day', 0, 1], '114': [' if', 1, 1], '24': [' it', 1, 1], '874': [' below', 0, 1], '389': [' 30', 1, 1], '4176': [' degrees', 1, 1], '42': [' this', 1, 1], '40': [' will', 1, 1], '109': [' do', 0, 1], '7610': [' trick', 0, 1]}"
1743751645,Fractured 😡 realities 😡 clash 😡 violently 😡 as 😡 chaos 😡 invades 😡 lost 😡 and 😡 shattered,,"😡  Currently trying to make sense of every single bit of it.
My mind is tangled and disconnected at the moment. I’m having trouble figuring out my past but i’m just glad I am alive. I really hate that shit.",True,0.6868028197434451,-0.30151134457776363,0.24610349632790784,0.6184876997235025,0,0,53,44,29,21,"{'18636': ['�', 1, 1], '5543': ['�', 0, 1], '1437': [' ', 1, 1], '7519': [' Currently', 0, 1], '667': [' trying', 0, 1], '7': [' to', 0, 1], '146': [' make', 0, 1], '1472': [' sense', 1, 1], '9': [' of', 1, 2], '358': [' every', 0, 1], '881': [' single', 1, 1], '828': [' bit', 1, 1], '24': [' it', 1, 1], '4': ['.', 1, 4], '50118': ['\n', 0, 1], '2387': ['My', 1, 1], '1508': [' mind', 1, 1], '16': [' is', 1, 1], '31659': [' tangled', 0, 1], '8': [' and', 0, 1], '30005': [' disconnected', 1, 1], '23': [' at', 0, 1], '5': [' the', 0, 1], '1151': [' moment', 1, 1], '38': [' I', 1, 3], '17': ['�', 1, 2], '27': ['�', 0, 2], '119': ['m', 1, 2], '519': [' having', 0, 1], '3605': [' trouble', 0, 1], '18877': [' figuring', 1, 1], '66': [' out', 0, 1], '127': [' my', 0, 1], '375': [' past', 0, 1], '53': [' but', 0, 1], '939': [' i', 0, 1], '95': [' just', 1, 1], '7785': [' glad', 1, 1], '524': [' am', 1, 1], '4299': [' alive', 0, 1], '269': [' really', 1, 1], '4157': [' hate', 0, 1], '14': [' that', 0, 1], '15328': [' shit', 0, 1]}"
1743751646,Silent 😇 whispers 😇 carry 😇 fragile 😇 truths 😇 drifting 😇 through 😇 corridors 😇 of 😇 empty,," intent 🐣 lies 🐣 pillow 🔑
Sounds great. You are there in person. Get on TS tonight?",True,-2.8867513459481287,-2.5584085962673253,0.9980537914386107,0.9947423770320706,0,0,27,22,6,5,"{'5927': [' intent', 0, 1], '8103': [' �', 0, 3], '16948': ['�', 0, 2], '2469': ['�', 0, 2], '5738': [' lies', 0, 1], '26410': [' pillow', 1, 1], '10674': ['�', 0, 1], '3602': ['�', 0, 1], '50118': ['\n', 0, 1], '45953': ['Sounds', 0, 1], '372': [' great', 0, 1], '4': ['.', 1, 2], '370': [' You', 0, 1], '32': [' are', 1, 1], '89': [' there', 0, 1], '11': [' in', 1, 1], '621': [' person', 0, 1], '2315': [' Get', 1, 1], '15': [' on', 0, 1], '12932': [' TS', 0, 1], '3422': [' tonight', 0, 1], '116': ['?', 0, 1]}"
1743751648,Haunted 😱 memories 😱 emerge 😱 unexpectedly 😱 in 😱 shadows 😱 of 😱 crumbling 😱 time 😱 endlessly,," 😱 from 😱 without 😱 necessarily 😱 so 😱 that 😱 they 🅱️ruine 😱 me 😱
Goddammit Xploding_Huobi",True,0.0,0.2,0.5,0.42074029056089696,0,0,40,25,20,13,"{'17841': [' �', 1, 8], '15389': ['�', 0, 9], '31': [' from', 1, 1], '396': [' without', 1, 1], '4784': [' necessarily', 0, 1], '98': [' so', 0, 1], '14': [' that', 0, 1], '51': [' they', 0, 1], '8103': [' �', 0, 1], '5782': ['�', 1, 1], '12605': ['️', 1, 1], '2070': ['ru', 1, 1], '833': ['ine', 1, 1], '162': [' me', 1, 1], '50118': ['\n', 0, 1], '534': ['G', 0, 1], '13533': ['odd', 0, 1], '424': ['am', 1, 1], '8974': ['mit', 0, 1], '1577': [' X', 1, 1], '2911': ['pl', 1, 1], '19519': ['oding', 1, 1], '1215': ['_', 1, 1], '39087': ['Hu', 0, 1], '15919': ['obi', 0, 1]}"
1743751657,"Mystic 🤗 visions 🤗 unravel 🤗 slowly, 🤗 weaving 🤗 tales 🤗 into 🤗 uncertain 🤗 realms 🤗 beyond",," the question 🤗 as 🤗 ones 🤗 glimpsed 😎 🤗 into 🤗 singularity 🤗️, 🤗️ 🤗️ like 🤗️ 🤗️ 🤗️ 🤗️ in us 🤗️. Visionary. History. Social unrest. Philosophical inflection. political inquiry. Hopefulness. Lifelong love 🤗️🤗️. Too often lost. After much soul-searching. Something awakened 🤗️ 🤗️ from the confines of memory. A belief. A dream. A revelation. One that can and will take us away from the reins of awareness. From the limitations of the mind. From the restrictions of our experience. That was it. The whole of reality. Ever. Like an inner eye witness, tracing ✨what is felt with the mind. Not seen 🤗️ with the eye. The complete self. The destination. The fullness of being. Each moment, eternally unfolding, 🤗️. Each full awareness moment is a journey of interdimensional experience. Manifestation is in us and will manifest.

This realization is about ~ Letting Go of Resistance. ~ Letting go of Change. ~ Letting go of Control. 🤗️ To live in freedom. Freedom from the cages of being. Freedom to live freely. Freedom from suffering. ✨ Freedom to be free",False,2.8867513459481287,0.3481553119113957,0.001946208561389314,0.3638617733347751,0,0,300,132,175,68,"{'5': [' the', 0, 9], '864': [' question', 0, 1], '8103': [' �', 0, 19], '10470': ['�', 0, 20], '6800': ['�', 1, 20], '25': [' as', 0, 1], '1980': [' ones', 0, 1], '31264': [' glimps', 0, 1], '196': ['ed', 0, 1], '17841': [' �', 1, 1], '12736': ['�', 0, 1], '88': [' into', 1, 1], '23429': [' singular', 1, 1], '1571': ['ity', 1, 1], '12605': ['️', 1, 15], '6': [',', 1, 4], '101': [' like', 1, 1], '11': [' in', 1, 3], '201': [' us', 1, 3], '4': ['.', 1, 35], '13396': [' Vision', 0, 1], '1766': ['ary', 0, 1], '7298': [' History', 0, 1], '3574': [' Social', 1, 1], '12254': [' unrest', 0, 1], '44310': [' Philos', 0, 1], '47212': ['ophical', 1, 1], '4047': [' inf', 0, 1], '20576': ['lection', 1, 1], '559': [' political', 0, 1], '6422': [' inquiry', 0, 1], '13583': [' Hop', 1, 1], '21954': ['eful', 1, 1], '1825': ['ness', 0, 2], '19556': [' Lif', 1, 1], '30432': ['elong', 1, 1], '657': [' love', 1, 1], '6569': ['�', 1, 1], '12135': [' Too', 1, 1], '747': [' often', 1, 1], '685': [' lost', 0, 1], '572': [' After', 1, 1], '203': [' much', 1, 1], '7047': [' soul', 0, 1], '12': ['-', 1, 1], '21061': ['search', 0, 1], '154': ['ing', 0, 1], '13676': [' Something', 0, 1], '40593': [' awakened', 0, 1], '31': [' from', 1, 4], '33548': [' confines', 1, 1], '9': [' of', 1, 11], '3783': [' memory', 1, 1], '83': [' A', 1, 3], '6563': [' belief', 0, 1], '3366': [' dream', 1, 1], '15461': [' revelation', 0, 1], '509': [' One', 1, 1], '14': [' that', 0, 1], '64': [' can', 0, 1], '8': [' and', 0, 2], '40': [' will', 1, 2], '185': [' take', 0, 1], '409': [' away', 1, 1], '16450': [' reins', 0, 1], '4199': [' awareness', 0, 2], '1740': [' From', 0, 2], '11948': [' limitations', 0, 1], '1508': [' mind', 1, 2], '5165': [' restrictions', 0, 1], '84': [' our', 0, 1], '676': [' experience', 0, 2], '280': [' That', 1, 1], '21': [' was', 1, 1], '24': [' it', 1, 1], '20': [' The', 1, 4], '1086': [' whole', 0, 1], '2015': [' reality', 0, 1], '7989': [' Ever', 0, 1], '2011': [' Like', 1, 1], '41': [' an', 0, 1], '8725': [' inner', 1, 1], '2295': [' eye', 0, 2], '4562': [' witness', 1, 1], '35105': [' tracing', 0, 1], '36174': [' �', 0, 2], '11423': ['�', 1, 2], '12196': ['what', 0, 1], '16': [' is', 1, 4], '1299': [' felt', 0, 1], '19': [' with', 1, 2], '1491': [' Not', 1, 1], '450': [' seen', 1, 1], '1498': [' complete', 1, 1], '1403': [' self', 0, 1], '6381': [' destination', 1, 1], '455': [' full', 0, 2], '145': [' being', 0, 2], '4028': [' Each', 1, 2], '1151': [' moment', 1, 2], '364': [' e', 1, 1], '41076': ['ternally', 0, 1], '25451': [' unfolding', 1, 1], '10': [' a', 0, 1], '3251': [' journey', 1, 1], '3222': [' inter', 0, 1], '23944': ['dimensional', 1, 1], '41373': [' Manifest', 0, 1], '1258': ['ation', 1, 1], '19318': [' manifest', 0, 1], '50118': ['\n', 0, 2], '713': ['This', 0, 1], '24179': [' realization', 1, 1], '59': [' about', 0, 1], '14434': [' ~', 0, 3], '2780': [' Let', 1, 3], '2577': ['ting', 1, 3], '2381': [' Go', 0, 1], '26839': [' Resistance', 0, 1], '213': [' go', 1, 2], '7229': [' Change', 1, 1], '6007': [' Control', 1, 1], '598': [' To', 1, 1], '697': [' live', 1, 2], '3519': [' freedom', 1, 1], '7978': [' Freedom', 0, 4], '32033': [' cages', 1, 1], '7': [' to', 0, 2], '13215': [' freely', 1, 1], '3606': [' suffering', 0, 1], '28': [' be', 0, 1], '481': [' free', 1, 1]}"
